#1 : frequency[Hz] = 3.00000e+09
  No.  No.     X[m]        Y[m]        Z[m]      E[V/m]     Ex[V/m]   Ex[deg]   Ey[V/m]   Ey[deg]   Ez[V/m]   Ez[deg]
   25   25   1.000e-01   1.000e-01   0.000e+00  3.420e-01  5.354e-18 -147.863  1.124e-17  -33.453  3.420e-01  102.834
   25   26   1.000e-01   1.100e-01   0.000e+00  2.992e-01  5.342e-18 -177.669  1.234e-17  -44.574  2.992e-01   75.572
   25   27   1.000e-01   1.200e-01   0.000e+00  2.721e-01  6.003e-18  142.553  1.234e-17  -58.192  2.721e-01   46.295
   25   28   1.000e-01   1.300e-01   0.000e+00  2.554e-01  8.091e-18  106.858  1.131e-17  -75.951  2.554e-01   17.468
   25   29   1.000e-01   1.400e-01   0.000e+00  2.366e-01  1.085e-17   80.599  9.829e-18 -100.701  2.366e-01   -9.616
   25   30   1.000e-01   1.500e-01   0.000e+00  2.052e-01  1.316e-17   59.265  9.896e-18 -131.744  2.052e-01  -36.330
   26    0   1.100e-01  -1.500e-01   0.000e+00  1.848e-01  1.181e-17   35.217  9.040e-18   21.433  1.848e-01  -54.432
   26    1   1.100e-01  -1.400e-01   0.000e+00  2.134e-01  9.485e-18   54.127  9.021e-18   51.571  2.134e-01  -28.271
   26    2   1.100e-01  -1.300e-01   0.000e+00  2.325e-01  6.704e-18   77.738  1.031e-17   75.266  2.325e-01   -1.826
   26    3   1.100e-01  -1.200e-01   0.000e+00  2.517e-01  4.542e-18  113.462  1.113e-17   91.794  2.517e-01   25.683
   26    4   1.100e-01  -1.100e-01   0.000e+00  2.806e-01  3.990e-18  157.774  1.104e-17  103.971  2.806e-01   52.770
   26    5   1.100e-01  -1.000e-01   0.000e+00  3.221e-01  4.333e-18 -172.122  1.001e-17  113.322  3.221e-01   77.500
   26    6   1.100e-01  -9.000e-02   0.000e+00  3.748e-01  4.352e-18 -156.725  8.330e-18  120.446  3.748e-01   99.012
   26    7   1.100e-01  -8.000e-02   0.000e+00  4.374e-01  3.796e-18 -149.916  6.370e-18  125.380  4.374e-01  117.363
   26    8   1.100e-01  -7.000e-02   0.000e+00  5.111e-01  2.914e-18 -149.123  4.490e-18  127.793  5.111e-01  132.820
   26    9   1.100e-01  -6.000e-02   0.000e+00  5.986e-01  2.018e-18 -152.842  2.921e-18  127.148  5.986e-01  145.569
   26   10   1.100e-01  -5.000e-02   0.000e+00  7.011e-01  1.270e-18 -158.404  1.751e-18  122.760  7.011e-01  155.747
   26   11   1.100e-01  -4.000e-02   0.000e+00  8.152e-01  6.782e-19 -160.694  9.616e-19  113.424  8.152e-01  163.523
   26   12   1.100e-01  -3.000e-02   0.000e+00  9.306e-01  2.427e-19 -137.152  4.916e-19   97.076  9.306e-01  169.123
   26   13   1.100e-01  -2.000e-02   0.000e+00  1.031e+00  2.807e-19  -49.318  2.489e-19   74.220  1.031e+00  172.833
   26   14   1.100e-01  -1.000e-02   0.000e+00  1.101e+00  5.020e-19  -34.410  1.142e-19   54.657  1.101e+00  174.930
   26   15   1.100e-01   0.000e+00   0.000e+00  1.125e+00  5.858e-19  -32.521  0.000e+00    0.000  1.125e+00  175.606
   26   16   1.100e-01   1.000e-02   0.000e+00  1.101e+00  5.020e-19  -34.410  1.142e-19 -125.343  1.101e+00  174.930
   26   17   1.100e-01   2.000e-02   0.000e+00  1.031e+00  2.807e-19  -49.318  2.489e-19 -105.780  1.031e+00  172.833
   26   18   1.100e-01   3.000e-02   0.000e+00  9.306e-01  2.427e-19 -137.152  4.916e-19  -82.924  9.306e-01  169.123
   26   19   1.100e-01   4.000e-02   0.000e+00  8.152e-01  6.782e-19 -160.694  9.616e-19  -66.576  8.152e-01  163.523
   26   20   1.100e-01   5.000e-02   0.000e+00  7.011e-01  1.270e-18 -158.404  1.751e-18  -57.240  7.011e-01  155.747
   26   21   1.100e-01   6.000e-02   0.000e+00  5.986e-01  2.018e-18 -152.842  2.921e-18  -52.852  5.986e-01  145.569
   26   22   1.100e-01   7.000e-02   0.000e+00  5.111e-01  2.914e-18 -149.123  4.490e-18  -52.207  5.111e-01  132.820
   26   23   1.100e-01   8.000e-02   0.000e+00  4.374e-01  3.796e-18 -149.916  6.370e-18  -54.620  4.374e-01  117.363
   26   24   1.100e-01   9.000e-02   0.000e+00  3.748e-01  4.352e-18 -156.725  8.330e-18  -59.554  3.748e-01   99.012
   26   25   1.100e-01   1.000e-01   0.000e+00  3.221e-01  4.333e-18 -172.122  1.001e-17  -66.678  3.221e-01   77.500
   26   26   1.100e-01   1.100e-01   0.000e+00  2.806e-01  3.990e-18  157.774  1.104e-17  -76.029  2.806e-01   52.770
   26   27   1.100e-01   1.200e-01   0.000e+00  2.517e-01  4.542e-18  113.462  1.113e-17  -88.206  2.517e-01   25.683
   26   28   1.100e-01   1.300e-01   0.000e+00  2.325e-01  6.704e-18   77.738  1.031e-17 -104.734  2.325e-01   -1.826
   26   29   1.100e-01   1.400e-01   0.000e+00  2.134e-01  9.485e-18   54.127  9.021e-18 -128.429  2.134e-01  -28.271
   26   30   1.100e-01   1.500e-01   0.000e+00  1.848e-01  1.181e-17   35.217  9.040e-18 -158.567  1.848e-01  -54.432
   27    0   1.200e-01  -1.500e-01   0.000e+00  1.786e-01  1.023e-17   10.451  8.491e-18   -7.286  1.786e-01  -79.804
   27    1   1.200e-01  -1.400e-01   0.000e+00  2.007e-01  8.090e-18   26.967  8.544e-18   21.945  2.007e-01  -54.378
   27    2   1.200e-01  -1.300e-01   0.000e+00  2.156e-01  5.507e-18   47.293  9.730e-18   44.442  2.156e-01  -28.181
   27    3   1.200e-01  -1.200e-01   0.000e+00  2.343e-01  3.365e-18   81.298  1.044e-17   59.556  2.343e-01   -1.114
   27    4   1.200e-01  -1.100e-01   0.000e+00  2.646e-01  2.819e-18  132.125  1.028e-17   70.190  2.646e-01   24.767
   27    5   1.200e-01  -1.000e-01   0.000e+00  3.072e-01  3.391e-18  164.349  9.306e-18   77.874  3.072e-01   47.695
   27    6   1.200e-01  -9.000e-02   0.000e+00  3.600e-01  3.726e-18  177.542  7.777e-18   83.283  3.600e-01   67.374
   27    7   1.200e-01  -8.000e-02   0.000e+00  4.222e-01  3.536e-18 -178.434  6.036e-18   86.659  4.222e-01   84.242
   27    8   1.200e-01  -7.000e-02   0.000e+00  4.954e-01  2.985e-18 -179.933  4.376e-18   88.063  4.954e-01   98.706
   27    9   1.200e-01  -6.000e-02   0.000e+00  5.820e-01  2.289e-18  174.879  2.978e-18   87.528  5.820e-01  110.958
   27   10   1.200e-01  -5.000e-02   0.000e+00  6.817e-01  1.583e-18  167.580  1.905e-18   85.126  6.817e-01  121.065
   27   11   1.200e-01  -4.000e-02   0.000e+00  7.899e-01  9.185e-19  158.990  1.141e-18   80.929  7.899e-01  129.083
   27   12   1.200e-01  -3.000e-02   0.000e+00  8.969e-01  3.273e-19  144.490  6.339e-19   75.003  8.969e-01  135.103
   27   13   1.200e-01  -2.000e-02   0.000e+00  9.889e-01  1.863e-19   -1.087  3.199e-19   67.770  9.889e-01  139.255
   27   14   1.200e-01  -1.000e-02   0.000e+00  1.051e+00  4.983e-19  -19.300  1.305e-19   61.006  1.051e+00  141.677
   27   15   1.200e-01   0.000e+00   0.000e+00  1.074e+00  6.108e-19  -21.785  0.000e+00    0.000  1.074e+00  142.471
   27   16   1.200e-01   1.000e-02   0.000e+00  1.051e+00  4.983e-19  -19.300  1.305e-19 -118.994  1.051e+00  141.677
   27   17   1.200e-01   2.000e-02   0.000e+00  9.889e-01  1.863e-19   -1.087  3.199e-19 -112.230  9.889e-01  139.255
   27   18   1.200e-01   3.000e-02   0.000e+00  8.969e-01  3.273e-19  144.490  6.339e-19 -104.997  8.969e-01  135.103
   27   19   1.200e-01   4.000e-02   0.000e+00  7.899e-01  9.185e-19  158.990  1.141e-18  -99.071  7.899e-01  129.083
   27   20   1.200e-01   5.000e-02   0.000e+00  6.817e-01  1.583e-18  167.580  1.905e-18  -94.874  6.817e-01  121.065
   27   21   1.200e-01   6.000e-02   0.000e+00  5.820e-01  2.289e-18  174.879  2.978e-18  -92.472  5.820e-01  110.958
   27   22   1.200e-01   7.000e-02   0.000e+00  4.954e-01  2.985e-18 -179.933  4.376e-18  -91.937  4.954e-01   98.706
   27   23   1.200e-01   8.000e-02   0.000e+00  4.222e-01  3.536e-18 -178.434  6.036e-18  -93.341  4.222e-01   84.242
   27   24   1.200e-01   9.000e-02   0.000e+00  3.600e-01  3.726e-18  177.542  7.777e-18  -96.717  3.600e-01   67.374
   27   25   1.200e-01   1.000e-01   0.000e+00  3.072e-01  3.391e-18  164.349  9.306e-18 -102.126  3.072e-01   47.695
   27   26   1.200e-01   1.100e-01   0.000e+00  2.646e-01  2.819e-18  132.125  1.028e-17 -109.810  2.646e-01   24.767
   27   27   1.200e-01   1.200e-01   0.000e+00  2.343e-01  3.365e-18   81.298  1.044e-17 -120.444  2.343e-01   -1.114
   27   28   1.200e-01   1.300e-01   0.000e+00  2.156e-01  5.507e-18   47.293  9.730e-18 -135.558  2.156e-01  -28.181
   27   29   1.200e-01   1.400e-01   0.000e+00  2.007e-01  8.090e-18   26.967  8.544e-18 -158.055  2.007e-01  -54.378
   27   30   1.200e-01   1.500e-01   0.000e+00  1.786e-01  1.023e-17   10.451  8.491e-18  172.714  1.786e-01  -79.804
   28    0   1.300e-01  -1.500e-01   0.000e+00  1.957e-01  8.487e-18  -17.230  8.226e-18  -35.019  1.957e-01 -106.628
   28    1   1.300e-01  -1.400e-01   0.000e+00  2.116e-01  6.678e-18   -2.988  8.373e-18   -6.563  2.116e-01  -83.550
   28    2   1.300e-01  -1.300e-01   0.000e+00  2.195e-01  4.464e-18   13.722  9.550e-18   14.728  2.195e-01  -58.664
   28    3   1.300e-01  -1.200e-01   0.000e+00  2.338e-01  2.477e-18   43.344  1.023e-17   28.353  2.338e-01  -32.107
   28    4   1.300e-01  -1.100e-01   0.000e+00  2.636e-01  1.835e-18  101.824  1.006e-17   37.348  2.636e-01   -6.641
   28    5   1.300e-01  -1.000e-01   0.000e+00  3.085e-01  2.496e-18  138.802  9.103e-18   43.300  3.085e-01   15.487
   28    6   1.300e-01  -9.000e-02   0.000e+00  3.643e-01  3.023e-18  150.729  7.618e-18   46.980  3.643e-01   34.170
   28    7   1.300e-01  -8.000e-02   0.000e+00  4.287e-01  3.098e-18  153.183  5.921e-18   48.803  4.287e-01   50.232
   28    8   1.300e-01  -7.000e-02   0.000e+00  5.027e-01  2.814e-18  150.750  4.282e-18   49.073  5.027e-01   64.309
   28    9   1.300e-01  -6.000e-02   0.000e+00  5.879e-01  2.317e-18  145.221  2.872e-18   48.102  5.879e-01   76.615
   28   10   1.300e-01  -5.000e-02   0.000e+00  6.841e-01  1.716e-18  137.356  1.767e-18   46.211  6.841e-01   87.097
   28   11   1.300e-01  -4.000e-02   0.000e+00  7.867e-01  1.091e-18  126.050  9.748e-19   43.649  7.867e-01   95.649
   28   12   1.300e-01  -3.000e-02   0.000e+00  8.865e-01  5.370e-19  102.085  4.619e-19   40.417  8.865e-01  102.222
   28   13   1.300e-01  -2.000e-02   0.000e+00  9.711e-01  3.344e-19   31.461  1.750e-19   35.913  9.711e-01  106.843
   28   14   1.300e-01  -1.000e-02   0.000e+00  1.028e+00  5.359e-19   -8.663  4.691e-20   28.776  1.028e+00  109.576
   28   15   1.300e-01   0.000e+00   0.000e+00  1.048e+00  6.363e-19  -15.867  0.000e+00    0.000  1.048e+00  110.480
   28   16   1.300e-01   1.000e-02   0.000e+00  1.028e+00  5.359e-19   -8.663  4.691e-20 -151.224  1.028e+00  109.576
   28   17   1.300e-01   2.000e-02   0.000e+00  9.711e-01  3.344e-19   31.461  1.750e-19 -144.087  9.711e-01  106.843
   28   18   1.300e-01   3.000e-02   0.000e+00  8.865e-01  5.370e-19  102.085  4.619e-19 -139.583  8.865e-01  102.222
   28   19   1.300e-01   4.000e-02   0.000e+00  7.867e-01  1.091e-18  126.050  9.748e-19 -136.351  7.867e-01   95.649
   28   20   1.300e-01   5.000e-02   0.000e+00  6.841e-01  1.716e-18  137.356  1.767e-18 -133.789  6.841e-01   87.097
   28   21   1.300e-01   6.000e-02   0.000e+00  5.879e-01  2.317e-18  145.221  2.872e-18 -131.898  5.879e-01   76.615
   28   22   1.300e-01   7.000e-02   0.000e+00  5.027e-01  2.814e-18  150.750  4.282e-18 -130.927  5.027e-01   64.309
   28   23   1.300e-01   8.000e-02   0.000e+00  4.287e-01  3.098e-18  153.183  5.921e-18 -131.197  4.287e-01   50.232
   28   24   1.300e-01   9.000e-02   0.000e+00  3.643e-01  3.023e-18  150.729  7.618e-18 -133.020  3.643e-01   34.170
   28   25   1.300e-01   1.000e-01   0.000e+00  3.085e-01  2.496e-18  138.802  9.103e-18 -136.700  3.085e-01   15.487
   28   26   1.300e-01   1.100e-01   0.000e+00  2.636e-01  1.835e-18  101.824  1.006e-17 -142.652  2.636e-01   -6.641
   28   27   1.300e-01   1.200e-01   0.000e+00  2.338e-01  2.477e-18   43.344  1.023e-17 -151.647  2.338e-01  -32.107
   28   28   1.300e-01   1.300e-01   0.000e+00  2.195e-01  4.464e-18   13.722  9.550e-18 -165.272  2.195e-01  -58.664
   28   29   1.300e-01   1.400e-01   0.000e+00  2.116e-01  6.678e-18   -2.988  8.373e-18  173.437  2.116e-01  -83.550
   28   30   1.300e-01   1.500e-01   0.000e+00  1.957e-01  8.487e-18  -17.230  8.226e-18  144.981  1.957e-01 -106.628
   29    0   1.400e-01  -1.500e-01   0.000e+00  2.253e-01  7.079e-18  -50.577  7.849e-18  -60.096  2.253e-01 -129.266
   29    1   1.400e-01  -1.400e-01   0.000e+00  2.385e-01  5.615e-18  -38.173  8.093e-18  -32.292  2.385e-01 -109.369
   29    2   1.400e-01  -1.300e-01   0.000e+00  2.412e-01  3.790e-18  -24.593  9.276e-18  -12.138  2.412e-01  -87.018
   29    3   1.400e-01  -1.200e-01   0.000e+00  2.499e-01  2.033e-18   -1.275  9.964e-18    0.013  2.499e-01  -62.048
   29    4   1.400e-01  -1.100e-01   0.000e+00  2.769e-01  1.212e-18   59.780  9.831e-18    7.314  2.769e-01  -37.262
   29    5   1.400e-01  -1.000e-01   0.000e+00  3.228e-01  1.814e-18  106.005  8.935e-18   11.362  3.228e-01  -15.569
   29    6   1.400e-01  -9.000e-02   0.000e+00  3.811e-01  2.423e-18  118.361  7.513e-18   12.913  3.811e-01    2.585
   29    7   1.400e-01  -8.000e-02   0.000e+00  4.470e-01  2.656e-18  120.572  5.856e-18   12.317  4.470e-01   18.135
   29    8   1.400e-01  -7.000e-02   0.000e+00  5.193e-01  2.552e-18  118.290  4.217e-18    9.670  5.193e-01   31.923
   29    9   1.400e-01  -6.000e-02   0.000e+00  5.989e-01  2.206e-18  113.224  2.775e-18    4.719  5.989e-01   44.274
   29   10   1.400e-01  -5.000e-02   0.000e+00  6.856e-01  1.715e-18  105.700  1.632e-18   -3.661  6.856e-01   55.108
   29   11   1.400e-01  -4.000e-02   0.000e+00  7.763e-01  1.169e-18   94.158  8.373e-19  -19.076  7.763e-01   64.190
   29   12   1.400e-01  -3.000e-02   0.000e+00  8.634e-01  6.837e-19   71.466  4.012e-19  -49.970  8.634e-01   71.325
   29   13   1.400e-01  -2.000e-02   0.000e+00  9.368e-01  4.657e-19   23.912  2.478e-19  -90.514  9.368e-01   76.422
   29   14   1.400e-01  -1.000e-02   0.000e+00  9.860e-01  5.589e-19  -13.175  1.466e-19 -112.680  9.860e-01   79.467
   29   15   1.400e-01   0.000e+00   0.000e+00  1.003e+00  6.298e-19  -22.402  0.000e+00    0.000  1.003e+00   80.479
   29   16   1.400e-01   1.000e-02   0.000e+00  9.860e-01  5.589e-19  -13.175  1.466e-19   67.320  9.860e-01   79.467
   29   17   1.400e-01   2.000e-02   0.000e+00  9.368e-01  4.657e-19   23.912  2.478e-19   89.486  9.368e-01   76.422
   29   18   1.400e-01   3.000e-02   0.000e+00  8.634e-01  6.837e-19   71.466  4.012e-19  130.030  8.634e-01   71.325
   29   19   1.400e-01   4.000e-02   0.000e+00  7.763e-01  1.169e-18   94.158  8.373e-19  160.924  7.763e-01   64.190
   29   20   1.400e-01   5.000e-02   0.000e+00  6.856e-01  1.715e-18  105.700  1.632e-18  176.339  6.856e-01   55.108
   29   21   1.400e-01   6.000e-02   0.000e+00  5.989e-01  2.206e-18  113.224  2.775e-18 -175.281  5.989e-01   44.274
   29   22   1.400e-01   7.000e-02   0.000e+00  5.193e-01  2.552e-18  118.290  4.217e-18 -170.330  5.193e-01   31.923
   29   23   1.400e-01   8.000e-02   0.000e+00  4.470e-01  2.656e-18  120.572  5.856e-18 -167.683  4.470e-01   18.135
   29   24   1.400e-01   9.000e-02   0.000e+00  3.811e-01  2.423e-18  118.361  7.513e-18 -167.087  3.811e-01    2.585
   29   25   1.400e-01   1.000e-01   0.000e+00  3.228e-01  1.814e-18  106.005  8.935e-18 -168.638  3.228e-01  -15.569
   29   26   1.400e-01   1.100e-01   0.000e+00  2.769e-01  1.212e-18   59.780  9.831e-18 -172.686  2.769e-01  -37.262
   29   27   1.400e-01   1.200e-01   0.000e+00  2.499e-01  2.033e-18   -1.275  9.964e-18 -179.987  2.499e-01  -62.048
   29   28   1.400e-01   1.300e-01   0.000e+00  2.412e-01  3.790e-18  -24.593  9.276e-18  167.862  2.412e-01  -87.018
   29   29   1.400e-01   1.400e-01   0.000e+00  2.385e-01  5.615e-18  -38.173  8.093e-18  147.708  2.385e-01 -109.369
   29   30   1.400e-01   1.500e-01   0.000e+00  2.253e-01  7.079e-18  -50.577  7.849e-18  119.904  2.253e-01 -129.266
   30    0   1.500e-01  -1.500e-01   0.000e+00  2.467e-01  7.558e-18  -87.755  6.972e-18  -83.698  2.467e-01 -148.401
   30    1   1.500e-01  -1.400e-01   0.000e+00  2.592e-01  6.133e-18  -75.980  7.302e-18  -56.533  2.592e-01 -131.402
   30    2   1.500e-01  -1.300e-01   0.000e+00  2.595e-01  4.297e-18  -63.448  8.437e-18  -37.582  2.595e-01 -111.715
   30    3   1.500e-01  -1.200e-01   0.000e+00  2.643e-01  2.441e-18  -43.631  9.136e-18  -27.020  2.643e-01  -88.913
   30    4   1.500e-01  -1.100e-01   0.000e+00  2.878e-01  1.314e-18    8.237  9.109e-18  -21.568  2.878e-01  -65.407
   30    5   1.500e-01  -1.000e-01   0.000e+00  3.323e-01  1.773e-18   63.434  8.401e-18  -19.620  3.323e-01  -44.399
   30    6   1.500e-01  -9.000e-02   0.000e+00  3.907e-01  2.490e-18   80.098  7.206e-18  -20.467  3.907e-01  -26.838
   30    7   1.500e-01  -8.000e-02   0.000e+00  4.556e-01  2.839e-18   84.480  5.762e-18  -23.899  4.556e-01  -11.928
   30    8   1.500e-01  -7.000e-02   0.000e+00  5.230e-01  2.805e-18   83.959  4.292e-18  -30.154  5.230e-01    1.273
   30    9   1.500e-01  -6.000e-02   0.000e+00  5.922e-01  2.479e-18   80.489  2.976e-18  -40.127  5.922e-01   13.240
   30   10   1.500e-01  -5.000e-02   0.000e+00  6.631e-01  1.971e-18   74.429  1.946e-18  -55.626  6.631e-01   23.981
   30   11   1.500e-01  -4.000e-02   0.000e+00  7.341e-01  1.392e-18   64.577  1.276e-18  -78.104  7.341e-01   33.238
   30   12   1.500e-01  -3.000e-02   0.000e+00  8.008e-01  8.668e-19   46.058  9.112e-19 -103.295  8.008e-01   40.703
   30   13   1.500e-01  -2.000e-02   0.000e+00  8.563e-01  5.699e-19    9.484  6.563e-19 -122.373  8.563e-01   46.147
   30   14   1.500e-01  -1.000e-02   0.000e+00  8.933e-01  5.771e-19  -26.506  3.581e-19 -132.731  8.933e-01   49.447
   30   15   1.500e-01   0.000e+00   0.000e+00  9.063e-01  6.258e-19  -37.437  0.000e+00    0.000  9.063e-01   50.551
   30   16   1.500e-01   1.000e-02   0.000e+00  8.933e-01  5.771e-19  -26.506  3.581e-19   47.269  8.933e-01   49.447
   30   17   1.500e-01   2.000e-02   0.000e+00  8.563e-01  5.699e-19    9.484  6.563e-19   57.627  8.563e-01   46.147
   30   18   1.500e-01   3.000e-02   0.000e+00  8.008e-01  8.668e-19   46.058  9.112e-19   76.705  8.008e-01   40.703
   30   19   1.500e-01   4.000e-02   0.000e+00  7.341e-01  1.392e-18   64.577  1.276e-18  101.896  7.341e-01   33.238
   30   20   1.500e-01   5.000e-02   0.000e+00  6.631e-01  1.971e-18   74.429  1.946e-18  124.374  6.631e-01   23.981
   30   21   1.500e-01   6.000e-02   0.000e+00  5.922e-01  2.479e-18   80.489  2.976e-18  139.873  5.922e-01   13.240
   30   22   1.500e-01   7.000e-02   0.000e+00  5.230e-01  2.805e-18   83.959  4.292e-18  149.846  5.230e-01    1.273
   30   23   1.500e-01   8.000e-02   0.000e+00  4.556e-01  2.839e-18   84.480  5.762e-18  156.101  4.556e-01  -11.928
   30   24   1.500e-01   9.000e-02   0.000e+00  3.907e-01  2.490e-18   80.098  7.206e-18  159.533  3.907e-01  -26.838
   30   25   1.500e-01   1.000e-01   0.000e+00  3.323e-01  1.773e-18   63.434  8.401e-18  160.380  3.323e-01  -44.399
   30   26   1.500e-01   1.100e-01   0.000e+00  2.878e-01  1.314e-18    8.237  9.109e-18  158.432  2.878e-01  -65.407
   30   27   1.500e-01   1.200e-01   0.000e+00  2.643e-01  2.441e-18  -43.631  9.136e-18  152.980  2.643e-01  -88.913
   30   28   1.500e-01   1.300e-01   0.000e+00  2.595e-01  4.297e-18  -63.448  8.437e-18  142.418  2.595e-01 -111.715
   30   29   1.500e-01   1.400e-01   0.000e+00  2.592e-01  6.133e-18  -75.980  7.302e-18  123.467  2.592e-01 -131.402
   30   30   1.500e-01   1.500e-01   0.000e+00  2.467e-01  7.558e-18  -87.755  6.972e-18   96.302  2.467e-01 -148.401
